emp_no,first_name,last_name,to_date,title
236119,Emran,Schwartzburd,9999-01-01,Senior Staff
236123,Marsal,Thombley,9999-01-01,Senior Engineer
236125,Abdulah,Jumpertz,9999-01-01,Senior Engineer
236126,Steve,Thambidurai,9999-01-01,Staff
236138,Gio,Plessier,9999-01-01,Assistant Engineer
236144,Tristan,Kuszyk,9999-01-01,Engineer
236154,Shmuel,Demeyer,9999-01-01,Senior Staff
236156,Matk,Petereit,9999-01-01,Engineer
236166,Yuichiro,Steinauer,9999-01-01,Staff
236168,Kyoichi,Hopewell,9999-01-01,Senior Engineer
236179,Pintsang,Szilard,9999-01-01,Technique Leader
236181,Yuqun,Picaronny,9999-01-01,Engineer
236183,Jolita,Peron,9999-01-01,Assistant Engineer
236185,Waiman,Rosen,9999-01-01,Senior Staff
236187,Bokyung,Pollock,9999-01-01,Senior Staff
236190,Ugo,Lichtner,9999-01-01,Senior Engineer
236192,Abdelkader,Whitcomb,9999-01-01,Senior Engineer
236203,Shahab,Suermann,9999-01-01,Senior Engineer
236208,Mayuri,Plavsic,9999-01-01,Staff
236216,Salvador,Uhrik,9999-01-01,Staff
236224,Jolita,Iisaka,9999-01-01,Senior Engineer
236228,Gal,Baez,9999-01-01,Staff
236236,Pranjal,Melichar,9999-01-01,Technique Leader
236241,Dulce,Wrigley,9999-01-01,Engineer
236243,Jinxi,Daescu,9999-01-01,Senior Staff
236244,Eberhardt,Schusler,9999-01-01,Senior Staff
236246,Hidekazu,Pena,9999-01-01,Senior Staff
236247,Chaitali,Staudhammer,9999-01-01,Senior Engineer
236250,Taegyun,Yemenis,9999-01-01,Senior Staff
236251,Kensei,Baar,9999-01-01,Senior Staff
236258,Goh,Shackell,9999-01-01,Senior Engineer
236259,Baruch,Mondadori,9999-01-01,Senior Staff
236267,Uriel,Remmele,9999-01-01,Senior Engineer
236272,Chirstian,Litvinov,9999-01-01,Senior Engineer
236275,Adin,Vrecion,9999-01-01,Senior Engineer
236277,Yuchang,Thorensen,9999-01-01,Senior Engineer
236281,Gurbir,Conti,9999-01-01,Senior Staff
236282,Przemyslawa,Weedman,9999-01-01,Senior Engineer
236283,Sastry,Ozeri,9999-01-01,Senior Staff
236285,Takahito,Erni,9999-01-01,Senior Engineer
236286,Kasturi,Sidou,9999-01-01,Staff
236287,Babette,Butner,9999-01-01,Engineer
236288,Sailaja,Harnett,9999-01-01,Staff
236290,Ingmar,Sichman,9999-01-01,Senior Engineer
236291,Lenore,Mondadori,9999-01-01,Engineer
236293,Brendon,Rosiles,9999-01-01,Engineer
236294,Christ,Khalil,9999-01-01,Senior Staff
236299,Jeane,Vingron,9999-01-01,Senior Engineer
236303,Wilmer,Michaels,9999-01-01,Senior Staff
236322,Kinh,Katzenelson,9999-01-01,Staff
236328,Chinhyun,Nations,9999-01-01,Senior Engineer
236329,Bodo,Rosay,9999-01-01,Senior Engineer
236331,Golgen,Pettit,9999-01-01,Staff
236332,Jeanne,Berstel,9999-01-01,Senior Staff
236338,Peer,Rusmann,9999-01-01,Senior Staff
236348,Lidong,Kushner,9999-01-01,Senior Engineer
236353,Subhash,Larfeldt,9999-01-01,Staff
236357,Cedric,Smailagic,9999-01-01,Technique Leader
236362,Baocai,Luan,9999-01-01,Engineer
236363,Munenori,Chartres,9999-01-01,Technique Leader
236364,Garnet,Rahier,9999-01-01,Staff
236373,Mahendra,Fujisaki,9999-01-01,Staff
236381,Breannda,Stavenow,9999-01-01,Senior Staff
236383,Magdalena,Figueira,9999-01-01,Technique Leader
236386,Jiong,Yetto,9999-01-01,Technique Leader
236395,Arun,Millington,9999-01-01,Senior Staff
236396,Zhonghui,Spataro,9999-01-01,Senior Staff
236398,Satyanarayana,Ciolek,9999-01-01,Engineer
236400,Gladys,Lorys,9999-01-01,Senior Engineer
236405,Nishit,Kilgour,9999-01-01,Senior Engineer
236406,Adit,Kroha,9999-01-01,Senior Engineer
236413,Elzbieta,Awdeh,9999-01-01,Senior Engineer
236414,Shigehiro,Barbanera,9999-01-01,Senior Engineer
236415,Vidya,Underwood,9999-01-01,Senior Engineer
236417,Nikolaus,Beilner,9999-01-01,Senior Staff
236421,Parto,Heusch,9999-01-01,Staff
236423,Luigi,Alvarado,9999-01-01,Senior Engineer
236430,Randy,Homond,9999-01-01,Senior Staff
236441,Salvador,Bednarek,9999-01-01,Senior Engineer
236442,Neven,Marquardt,9999-01-01,Assistant Engineer
236447,Achilleas,Vasanthakumar,9999-01-01,Senior Staff
236451,Taegyun,Mahmud,9999-01-01,Senior Staff
236453,Fai,Erdmenger,9999-01-01,Senior Engineer
236457,Yuping,Terekhov,9999-01-01,Technique Leader
236461,Bezalel,Kamble,9999-01-01,Senior Engineer
236466,Yinghua,Krohn,9999-01-01,Senior Staff
236473,Tommaso,Conte,9999-01-01,Senior Engineer
236474,Henk,Emden,9999-01-01,Senior Staff
236475,Yakkov,Foote,9999-01-01,Engineer
236476,Gurbir,Rettelbach,9999-01-01,Senior Engineer
236479,Hilary,Validov,9999-01-01,Senior Staff
236491,Lubomir,DeMori,9999-01-01,Senior Staff
236495,Shaleah,Roccetti,9999-01-01,Senior Engineer
236496,Dhritiman,Lyonns,9999-01-01,Senior Engineer
236508,Subir,Salinas,9999-01-01,Senior Staff
236509,Sibyl,Dayang,9999-01-01,Senior Staff
236517,Nechama,Tsukuda,9999-01-01,Engineer
236536,Mats,Bernini,9999-01-01,Senior Staff
236552,Elzbieta,Shinomoto,9999-01-01,Senior Engineer
236555,Adamantios,Luga,9999-01-01,Senior Staff
236557,Zhonghua,Markovitch,9999-01-01,Senior Engineer
236558,Rosalie,Asmuth,9999-01-01,Senior Staff
236561,Peternela,Thambidurai,9999-01-01,Senior Staff
236573,Weiwu,Malabarba,9999-01-01,Senior Engineer
236574,Jacqueline,Munch,9999-01-01,Senior Engineer
236576,Neven,Schwabacher,9999-01-01,Senior Engineer
236581,Gurbir,Oxenboll,9999-01-01,Senior Staff
236601,Pramod,Valiente,9999-01-01,Senior Engineer
236602,Temple,Baak,9999-01-01,Senior Engineer
236605,Masanao,Penz,9999-01-01,Senior Staff
236607,Geraldo,Lorcy,9999-01-01,Senior Engineer
236609,Denny,Luks,9999-01-01,Senior Staff
236615,Geoffrey,Kuszyk,9999-01-01,Senior Engineer
236616,Toshimo,Wynblatt,9999-01-01,Senior Staff
236626,Genta,Braunmuhl,9999-01-01,Senior Engineer
236634,Mohd,Falster,9999-01-01,Senior Staff
236652,Kayoko,Sidje,9999-01-01,Senior Engineer
236660,Heng,Viele,9999-01-01,Engineer
236669,Poornachandra,Guerreiro,9999-01-01,Staff
236674,Emdad,Schaaf,9999-01-01,Technique Leader
236682,Boalin,Leivant,9999-01-01,Senior Engineer
236688,Xuejun,Ratzlaff,9999-01-01,Senior Staff
236696,Xiaoheng,Cappelli,9999-01-01,Senior Engineer
236698,Kokou,Ramaiah,9999-01-01,Technique Leader
236700,Randy,Engelmann,9999-01-01,Senior Staff
236703,Kristen,Gimarc,9999-01-01,Senior Engineer
236708,Pascal,Bennet,9999-01-01,Engineer
236719,Conrado,Khamsi,9999-01-01,Senior Staff
236721,Gererd,Ballarin,9999-01-01,Senior Engineer
236727,Duri,Staylopatis,9999-01-01,Staff
236732,Gladys,Thiria,9999-01-01,Senior Engineer
236733,Ziva,Pero,9999-01-01,Senior Staff
236738,Martien,McDermid,9999-01-01,Senior Staff
236739,Geoffry,Penttonen,9999-01-01,Senior Engineer
236740,Shahaf,Bergere,9999-01-01,Senior Engineer
236743,Muneo,Terwilliger,9999-01-01,Senior Engineer
236750,Yonghong,Gajiwala,9999-01-01,Assistant Engineer
236752,Matk,Camurati,9999-01-01,Senior Staff
236760,Yishai,Encarnacion,9999-01-01,Engineer
236764,Ibibia,Ulupinar,9999-01-01,Senior Staff
236765,LiMin,Nanard,9999-01-01,Engineer
236767,Faiza,Stifter,9999-01-01,Engineer
236787,Suebskul,Rathonyi,9999-01-01,Senior Staff
236788,Arvind,Pollock,9999-01-01,Assistant Engineer
236792,Djenana,Miculan,9999-01-01,Senior Engineer
236794,Maha,Pellegrinelli,9999-01-01,Technique Leader
236795,Arno,Trystram,9999-01-01,Senior Staff
236798,Marsha,Driscoll,9999-01-01,Senior Staff
236801,Dekang,Gecsei,9999-01-01,Staff
236802,Yoshimitsu,Aamodt,9999-01-01,Engineer
236804,Zito,Schurmann,9999-01-01,Senior Staff
236812,Xiaoheng,Azadmanesh,9999-01-01,Senior Engineer
236816,Shao,Camurati,9999-01-01,Engineer
236823,Xianlong,Rissland,9999-01-01,Senior Staff
236837,Mabhin,Qiwen,9999-01-01,Senior Engineer
236838,Byong,Hooghiemstra,9999-01-01,Senior Staff
236848,Vincent,Marwedel,9999-01-01,Senior Engineer
236851,Jackson,Strandh,9999-01-01,Senior Engineer
236852,Yinghua,Geffroy,9999-01-01,Senior Staff
236856,JoAnne,Couchot,9999-01-01,Senior Engineer
236858,Haldun,Bharadwaj,9999-01-01,Technique Leader
236860,Jaewoo,Skafidas,9999-01-01,Assistant Engineer
236866,Kensyu,Melter,9999-01-01,Senior Staff
236873,Jaroslava,Hutton,9999-01-01,Senior Staff
236878,Lech,Savasere,9999-01-01,Senior Engineer
236882,Masali,Kornatzky,9999-01-01,Senior Engineer
236891,Weidon,Speer,9999-01-01,Senior Staff
236895,Yoshinari,Vecchi,9999-01-01,Senior Staff
236897,Shigehiro,Barinka,9999-01-01,Assistant Engineer
236924,Sigeru,Hopewell,9999-01-01,Engineer
236936,Hironobu,Schusler,9999-01-01,Senior Engineer
236938,Elgin,dAstous,9999-01-01,Engineer
236953,Djenana,Roccetti,9999-01-01,Senior Staff
236956,Lijie,Cmelik,9999-01-01,Staff
236957,Marsal,Matzen,9999-01-01,Senior Staff
236961,Yechiam,Peral,9999-01-01,Senior Engineer
236963,Przemyslawa,Stiles,9999-01-01,Senior Engineer
236972,Nishit,Ouhyoung,9999-01-01,Senior Staff
236975,Alselm,Engelmann,9999-01-01,Senior Staff
236977,Masako,Danlos,9999-01-01,Senior Staff
236981,Doowon,Segond,9999-01-01,Senior Staff
236989,Tomokazu,Delgrande,9999-01-01,Engineer
236995,Mari,Brender,9999-01-01,Senior Staff
236997,Moss,Peral,9999-01-01,Senior Engineer
237003,Masaru,Kropp,9999-01-01,Senior Staff
237008,Giap,Roisin,9999-01-01,Senior Engineer
237010,Takahito,Boudaillier,9999-01-01,Engineer
237012,Berhard,Narwekar,9999-01-01,Senior Engineer
237016,Greger,Bashian,9999-01-01,Technique Leader
237018,Amstein,Ozeki,9999-01-01,Staff
237022,Ibibia,Gopalakrishnan,9999-01-01,Senior Staff
237029,Jaewon,Chartres,9999-01-01,Senior Engineer
237030,Rildo,Kampfer,9999-01-01,Engineer
237032,Jayesh,Vanwelkenhuysen,9999-01-01,Senior Engineer
237035,Akeno,Rehfuss,9999-01-01,Engineer
237036,JiYoung,Mahmud,9999-01-01,Staff
237039,Bernice,Bael,9999-01-01,Senior Engineer
237040,Houman,Hinsberger,9999-01-01,Senior Staff
237047,Akeel,Peres,9999-01-01,Senior Staff
237051,Chenyi,Itschner,9999-01-01,Technique Leader
237057,Hongzue,Tischendorf,9999-01-01,Technique Leader
237064,Shrikanth,Frezza,9999-01-01,Senior Engineer
237065,Olivera,Kalafatis,9999-01-01,Senior Staff
237073,Cheong,Moehrke,9999-01-01,Senior Staff
237078,Khalid,Braccini,9999-01-01,Technique Leader
237085,Sedat,Cesareni,9999-01-01,Senior Engineer
237093,Demos,Ranum,9999-01-01,Technique Leader
237095,Babette,Luck,9999-01-01,Senior Staff
237100,Kerhong,Hertweck,9999-01-01,Staff
237103,King,Hiltgen,9999-01-01,Senior Staff
237105,Noritoshi,Yetto,9999-01-01,Senior Staff
237110,Yishay,Bardell,9999-01-01,Staff
237111,Yinlin,Kropp,9999-01-01,Engineer
237113,Chaosheng,Limongiello,9999-01-01,Senior Staff
237115,Fabrizio,Matheson,9999-01-01,Senior Engineer
237134,Nitsan,Aloisi,9999-01-01,Senior Staff
237136,Stabislas,Poulakidas,9999-01-01,Senior Engineer
237140,Florian,Kusakabe,9999-01-01,Senior Engineer
237142,Dung,Schiper,9999-01-01,Senior Staff
237146,Tomofumi,Hardjono,9999-01-01,Senior Staff
237153,Douadi,Lukaszewicz,9999-01-01,Senior Staff
237154,Makato,Bardell,9999-01-01,Senior Staff
237155,Chinhyun,Maquelin,9999-01-01,Senior Staff
237156,Khedija,Berendt,9999-01-01,Senior Staff
237158,Shaowei,Hertweck,9999-01-01,Staff
237159,KayLiang,Turnbull,9999-01-01,Senior Engineer
237160,Akeno,Rande,9999-01-01,Senior Engineer
237161,Gou,Engelmann,9999-01-01,Senior Staff
237168,Tru,Denna,9999-01-01,Senior Staff
237169,Hitomi,Gubsky,9999-01-01,Engineer
237174,Juyoung,Dayang,9999-01-01,Senior Staff
237175,Adil,Reutenauer,9999-01-01,Senior Staff
237178,Kiyokazu,Anick,9999-01-01,Senior Staff
237179,Leen,Ernst,9999-01-01,Staff
237182,Feixiong,Cesareni,9999-01-01,Engineer
237183,Annemarie,Gluchowski,9999-01-01,Senior Staff
237186,Mingzeng,Selenyi,9999-01-01,Senior Staff
237187,Prodip,Ariola,9999-01-01,Staff
237188,Shigeo,Azadmanesh,9999-01-01,Engineer
237193,Premal,Birjandi,9999-01-01,Senior Engineer
237197,Suvo,Munke,9999-01-01,Senior Engineer
237202,Hongzhu,Hettesheimer,9999-01-01,Senior Staff
237216,Premsyl,Feldhoffer,9999-01-01,Staff
237221,Magy,Krohm,9999-01-01,Technique Leader
237227,Jasminko,Baba,9999-01-01,Senior Staff
237234,Martins,Stavenow,9999-01-01,Engineer
237240,Jianhua,Trumbly,9999-01-01,Engineer
237253,Jianhao,Bisiani,9999-01-01,Senior Staff
237254,Ziva,Schade,9999-01-01,Senior Engineer
237255,Dipayan,Collette,9999-01-01,Senior Staff
237258,Constantine,Andreotta,9999-01-01,Staff
237262,Jagoda,Otillio,9999-01-01,Senior Engineer
237263,Jaroslava,Nivat,9999-01-01,Senior Engineer
237274,Chuanti,Montresor,9999-01-01,Senior Staff
237276,Mayuko,Pluym,9999-01-01,Engineer
237280,Vatsa,Peris,9999-01-01,Staff
237284,Constantino,Suermann,9999-01-01,Assistant Engineer
237290,Kwun,Iivonen,9999-01-01,Technique Leader
237291,Jackson,Gecsei,9999-01-01,Senior Staff
237294,Leandro,Hoppenstand,9999-01-01,Senior Staff
237296,Saeko,Zeidenstein,9999-01-01,Senior Staff
237299,Pascal,Plesums,9999-01-01,Senior Engineer
237301,Yahiko,Haddadi,9999-01-01,Senior Engineer
237303,LiMin,Herbst,9999-01-01,Senior Staff
237306,Masoud,Passafiume,9999-01-01,Staff
237310,Beshir,Polajnar,9999-01-01,Senior Staff
237316,Mona,Walstra,9999-01-01,Senior Staff
237319,Kenton,Joslin,9999-01-01,Senior Staff
237324,Susanna,Lorin,9999-01-01,Technique Leader
237325,Jayson,Passino,9999-01-01,Senior Staff
237328,Khue,Schusler,9999-01-01,Staff
237333,Teunis,Schusler,9999-01-01,Senior Engineer
237337,Heekeun,Vuskovic,9999-01-01,Senior Staff
237338,Rildo,Akaboshi,9999-01-01,Senior Staff
237339,Gaurav,Cherinka,9999-01-01,Senior Staff
237343,Ottavia,Zolotykh,9999-01-01,Senior Engineer
237345,Pintsang,Tempesti,9999-01-01,Senior Engineer
237348,Dhritiman,Imataki,9999-01-01,Senior Staff
237354,Flemming,Kading,9999-01-01,Staff
237361,Baocai,Kopetz,9999-01-01,Senior Staff
237362,Monique,Simkin,9999-01-01,Senior Staff
237363,Gladys,Nanard,9999-01-01,Senior Staff
237364,Lunjin,Birsak,9999-01-01,Senior Staff
237365,Aram,Syrzycki,9999-01-01,Senior Engineer
237371,Martina,Heijenga,9999-01-01,Senior Staff
237375,Patricio,Basagni,9999-01-01,Senior Staff
237376,Takanari,Diderrich,9999-01-01,Senior Engineer
237381,Moheb,Azumi,9999-01-01,Technique Leader
237383,Arra,Erez,9999-01-01,Senior Staff
237386,Shuzo,McAlpine,9999-01-01,Senior Engineer
237391,Heeju,Chvatal,9999-01-01,Technique Leader
237395,Lein,Khalil,9999-01-01,Senior Engineer
237398,Yuichiro,Garnier,9999-01-01,Senior Staff
237410,Mingsen,Budinsky,9999-01-01,Senior Engineer
237414,Ramalingam,Doering,9999-01-01,Senior Staff
237415,Hinrich,Baaleh,9999-01-01,Technique Leader
237418,Arvind,Stiles,9999-01-01,Senior Engineer
237419,Bernd,Trachtenberg,9999-01-01,Senior Engineer
237421,Mabo,Zobel,9999-01-01,Senior Staff
237426,Shakhar,Mawatari,9999-01-01,Staff
237429,Juichirou,Bonifati,9999-01-01,Staff
237430,Subir,Munoz,9999-01-01,Technique Leader
237440,Akhilish,Cromarty,9999-01-01,Senior Engineer
237441,Slavian,Slaats,9999-01-01,Senior Engineer
237445,Beshir,Furedi,9999-01-01,Engineer
237446,Giri,Tsunoo,9999-01-01,Engineer
237449,Zita,Edelhoff,9999-01-01,Technique Leader
237460,Masami,Ramsey,9999-01-01,Senior Staff
237463,Becky,Buescher,9999-01-01,Engineer
237465,True,Schlumberger,9999-01-01,Senior Staff
237472,Rosita,Grospietsch,9999-01-01,Senior Staff
237474,Tetsurou,Poulakidas,9999-01-01,Senior Engineer
237476,Khalil,Vilarrasa,9999-01-01,Staff
237477,Werner,Lindqvist,9999-01-01,Engineer
237479,Patricio,Comyn,9999-01-01,Senior Staff
237480,Achilleas,Ranai,9999-01-01,Senior Engineer
237483,Morrie,Zumaque,9999-01-01,Senior Engineer
237487,Jongsuk,Muniz,9999-01-01,Engineer
237488,Padma,Ishibashi,9999-01-01,Senior Engineer
237497,Turgut,Stavenow,9999-01-01,Senior Staff
237498,Zhonghua,Braunschweig,9999-01-01,Senior Staff
237499,Shichao,Vickson,9999-01-01,Senior Engineer
237501,Ottavia,Furudate,9999-01-01,Senior Staff
237503,Lansing,Menhoudj,9999-01-01,Senior Staff
237508,Adil,Weisert,9999-01-01,Senior Engineer
237512,Guozhong,Berztiss,9999-01-01,Senior Engineer
237515,Mabry,Colorni,9999-01-01,Staff
237519,Mayuri,Pearson,9999-01-01,Senior Engineer
237528,Adhemar,Tempesti,9999-01-01,Senior Staff
237536,Candida,Horswill,9999-01-01,Technique Leader
237537,Avishai,Jarecki,9999-01-01,Senior Staff
237540,Heather,Reghbati,9999-01-01,Assistant Engineer
237542,Weicheng,Hatcliff,9999-01-01,Senior Staff
237546,Guttorm,Clemencon,9999-01-01,Senior Staff
237548,Khalil,Cappelletti,9999-01-01,Senior Staff
237557,Katsuyuki,Orlowska,9999-01-01,Senior Engineer
237558,Nikolaos,Riefers,9999-01-01,Senior Staff
237560,Adit,Holburn,9999-01-01,Staff
237561,Tse,Madeira,9999-01-01,Staff
237564,Souichi,Nannarelli,9999-01-01,Engineer
237570,Ennio,Perng,9999-01-01,Senior Staff
237571,Ronghao,Schaad,9999-01-01,Senior Staff
237572,Jiong,Codenie,9999-01-01,Senior Engineer
237576,Alper,Andreotta,9999-01-01,Senior Staff
237581,Jiang,Szemeredi,9999-01-01,Senior Staff
237585,Elzbieta,Kawashima,9999-01-01,Senior Staff
237587,Feixiong,Harllee,9999-01-01,Engineer
237591,Halsur,Serov,9999-01-01,Senior Engineer
237597,Akemi,Maierhofer,9999-01-01,Senior Staff
237598,Tse,Ghelli,9999-01-01,Staff
237613,Kenton,Jenevein,9999-01-01,Staff
237616,Jahangir,Silva,9999-01-01,Senior Engineer
237637,Anneke,Erol,9999-01-01,Senior Staff
237638,JoAnne,Kaminger,9999-01-01,Senior Engineer
237643,Premsyl,Begiun,9999-01-01,Senior Engineer
237650,Kien,Ecklund,9999-01-01,Senior Staff
237658,Indrajit,Baik,9999-01-01,Senior Engineer
237663,Junsik,Onuegbe,9999-01-01,Assistant Engineer
237666,Geoffrey,Ranze,9999-01-01,Senior Staff
237671,Reinhard,Cangellaris,9999-01-01,Senior Engineer
237673,Gio,Reistad,9999-01-01,Senior Staff
237679,Ramalingam,Chaudhury,9999-01-01,Senior Engineer
237681,Shem,Berztiss,9999-01-01,Senior Engineer
237695,Adamantios,Lodder,9999-01-01,Senior Engineer
237701,Yakkov,Harbusch,9999-01-01,Senior Staff
237703,Zhenbing,Cusworth,9999-01-01,Senior Engineer
237706,Candido,Provine,9999-01-01,Engineer
237708,Sashi,Nivat,9999-01-01,Engineer
237714,Ravishankar,Merey,9999-01-01,Technique Leader
237717,Owen,Heping,9999-01-01,Technique Leader
237724,Fumiyo,Birch,9999-01-01,Senior Staff
237729,Steen,Erdi,9999-01-01,Senior Staff
237730,Hatsukazu,Domenig,9999-01-01,Senior Engineer
237740,Fan,Birrer,9999-01-01,Engineer
237741,Jovan,Sankaranarayanan,9999-01-01,Senior Staff
237748,Mori,Kossowski,9999-01-01,Senior Staff
237753,Wojceich,Kroll,9999-01-01,Senior Staff
237763,Susumu,Jakobus,9999-01-01,Engineer
237767,Sanjay,Kalefeld,9999-01-01,Staff
237769,Herb,Daescu,9999-01-01,Senior Staff
237773,Eberhardt,Iwayama,9999-01-01,Senior Engineer
237777,Anneli,Fiebach,9999-01-01,Senior Staff
237782,Rildo,Chiodo,9999-01-01,Staff
237787,Bernardo,Isaac,9999-01-01,Senior Staff
237790,Yannik,Bierbaum,9999-01-01,Technique Leader
237792,Shaowen,Ranft,9999-01-01,Senior Staff
237794,Fei,Morrin,9999-01-01,Senior Staff
237795,Sastry,Koblitz,9999-01-01,Senior Engineer
237803,Lihong,Baranowski,9999-01-01,Senior Engineer
237806,Kayoko,Mersereau,9999-01-01,Senior Engineer
237819,Zine,Velardi,9999-01-01,Senior Engineer
237820,Jiakeng,Rosiles,9999-01-01,Senior Engineer
237823,Zhongwei,Sherertz,9999-01-01,Staff
237831,Pramod,Oaver,9999-01-01,Senior Engineer
237848,Phuoc,Linnainmaa,9999-01-01,Technique Leader
237849,Sariel,Besancenot,9999-01-01,Staff
237850,Luerbio,Setia,9999-01-01,Senior Engineer
237861,Ekawit,Douceur,9999-01-01,Senior Engineer
237863,Manohar,Kushnir,9999-01-01,Engineer
237867,Maik,Rindone,9999-01-01,Staff
237868,Hercules,Conde,9999-01-01,Senior Engineer
237872,Hatim,Herbst,9999-01-01,Engineer
237874,Otmar,Castellani,9999-01-01,Senior Staff
237878,Eric,Koshiba,9999-01-01,Senior Staff
237880,Yonghong,Feldhoffer,9999-01-01,Senior Engineer
237882,Bokyung,Brookner,9999-01-01,Senior Staff
237889,Youngkon,Leijenhorst,9999-01-01,Senior Staff
237892,Pohua,Dechter,9999-01-01,Senior Engineer
237894,Jiang,Dalton,9999-01-01,Staff
237897,Karoline,Zongker,9999-01-01,Staff
237899,Pasqua,Khalid,9999-01-01,Engineer
237900,Elgin,Rajala,9999-01-01,Senior Engineer
237901,Torsten,Bridgland,9999-01-01,Senior Engineer
237907,Oldrich,Quittner,9999-01-01,Senior Engineer
237910,Ipke,Feldhoffer,9999-01-01,Senior Engineer
237911,Koldo,Peres,9999-01-01,Staff
237917,Kendra,Schaad,9999-01-01,Senior Engineer
237923,Gudjon,Straney,9999-01-01,Senior Engineer
237926,Gaetan,Rijckaert,9999-01-01,Technique Leader
237930,Constantijn,Luef,9999-01-01,Senior Engineer
237937,Atilio,Beetstra,9999-01-01,Senior Engineer
237951,Arco,Lundstrom,9999-01-01,Senior Staff
237959,Van,Huxford,9999-01-01,Senior Staff
237961,Indrajit,Harllee,9999-01-01,Staff
237963,Persi,Swen,9999-01-01,Senior Engineer
237965,Toong,Solovay,9999-01-01,Senior Staff
237971,Seongbin,Steenbeek,9999-01-01,Senior Engineer
237974,Sailaja,Litzkow,9999-01-01,Engineer
237980,Rosine,Encarnacion,9999-01-01,Senior Engineer
237982,Weiru,Chenney,9999-01-01,Senior Staff
237984,Hinrich,Katiyar,9999-01-01,Technique Leader
237994,Shih,Wossner,9999-01-01,Senior Engineer
237995,Irene,Rassart,9999-01-01,Senior Engineer
238001,Badri,Quittner,9999-01-01,Senior Engineer
238004,Mariusz,Reeken,9999-01-01,Senior Staff
238008,Owen,Kornatzky,9999-01-01,Senior Staff
238009,Nishit,Botman,9999-01-01,Staff
238014,Arfst,Gewali,9999-01-01,Staff
238015,Ferdinand,Gerteisen,9999-01-01,Senior Engineer
238018,Amabile,Radhakrishnan,9999-01-01,Technique Leader
238019,Nakhoon,Merey,9999-01-01,Engineer
238021,Marjo,Prochazka,9999-01-01,Senior Engineer
238032,Filipe,Srimani,9999-01-01,Senior Engineer
238033,Breannda,Biron,9999-01-01,Senior Staff
238039,Ekawit,Eppinger,9999-01-01,Senior Engineer
238041,Qiwen,Leslie,9999-01-01,Senior Engineer
238044,Leen,Conti,9999-01-01,Senior Staff
238047,Renee,Krohn,9999-01-01,Senior Staff
238049,Subhrajyoti,Undy,9999-01-01,Staff
238053,Lein,Baca,9999-01-01,Senior Staff
238054,Larisa,Maksimenko,9999-01-01,Engineer
238056,Fumiyo,Vakili,9999-01-01,Senior Staff
238060,Paddy,Kulisch,9999-01-01,Senior Engineer
238066,Florina,Steinauer,9999-01-01,Senior Staff
238068,Jacqueline,Brodie,9999-01-01,Assistant Engineer
238072,Oksana,Karnin,9999-01-01,Senior Engineer
238077,Randy,Kilgore,9999-01-01,Senior Engineer
238078,Fumiyo,Peroz,9999-01-01,Senior Engineer
238084,Heon,Speckmann,9999-01-01,Senior Engineer
238086,Nigel,Piveteau,9999-01-01,Senior Staff
